,Event,Site,Date,Round,White,Black,Result,CurrentPosition,Timezone,ECO,ECOURL,UTCDate,UTCTime,WhiteELO,BlackELO,TimeControl,Termination,StartTime,EndDate,EndTime,Link,whitemoves,blackmoves
1,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Nf3,Nc6
2,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Bb5,Bc5
3,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,O-O,Nge7
4,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,c3,a6
5,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Ba4,O-O
6,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,d4,exd4
7,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,cxd4,Bb6
8,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Nc3,d5
9,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,e5,Bg4
10,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Qd3,Bxf3
11,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Qxf3,Nxd4
12,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Qg3,Ndc6
13,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Bc2,h6
14,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Bxh6,Ng6
15,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Bg5,Qe8
16,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Bxg6,fxg6
17,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Rae1,Rf5
18,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Nxd5,Rxe5
19,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Rxe5,Qxe5
20,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Qxe5,Nxe5
21,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Nxb6,cxb6
22,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Re1,Re8
23,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Kf1,Kf7
24,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Bf4,Nd3
25,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Rxe8,Kxe8
26,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Be3,Nxb2
27,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Bxb6,Kd7
28,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Bd4,Nc4
29,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Bxg7,b5
30,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Ke2,Kc6
31,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,Kd3,Kd5
32,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,f3,a5
33,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,g4,a4
34,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,h4,b4
35,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,h5,gxh5
36,Live Chess,Chess.com,2022.10.22,-,tuggypetu,bhushannaik,1-0,8/6B1/8/3k3P/ppn5/3K1P2/P7/8 b - -,UTC,C64,https://www.chess.com/openings/Ruy-Lopez-Opening-Classical-Defense-4.O-O-Nge7,2022.10.22,05:19:18,1495,1423,180+2,tuggypetu won by resignation,05:19:18,2022.10.22,05:26:39,https://www.chess.com/game/live/60154814621,gxh5,over
0,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,e4,e5
1,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Nf3,Nf6
2,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Nxe5,Nc6
3,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Nxc6,dxc6
4,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Nc3,Bc5
5,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Be2,h5
6,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,d3,Ng4
7,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Bxg4,hxg4
8,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Bf4,Qf6
9,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Qd2,Be6
10,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,O-O-O,a5
11,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Kb1,a4
12,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,e5,Qe7
13,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Ne4,a3
14,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Nxc5,Qxc5
15,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,b3,Qd4
16,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,c3,Qb6
17,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Be3,c5
18,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,c4,O-O-O
19,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Qc1,Qa5
20,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,d4,Bf5+
21,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Ka1,Rd7
22,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,dxc5,Rxd1
23,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Rxd1,Rd8
24,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Rxd8+,Kxd8
25,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Qd2+,Qxd2
26,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Bxd2,Bc2
27,Live Chess,Chess.com,2022.10.22,-,tuggypetu,umsisamess,1-0,8/2p2p2/4k1p1/2p1P3/P1P1b1p1/1P4P1/KB3P1P/8 b - -,UTC,C42,https://www.chess.com/openings/Petrovs-Defense-Classical-Stafford-Gambit-4.Nxc6-dxc6,2022.10.22,05:09:46,1487,1408,180+2,tuggypetu won on time,05:09:46,2022.10.22,05:18:04,https://www.chess.com/game/live/60154219039,Bc1,Be4
